Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min],Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min],Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min],Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min],Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min],Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min],Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
3703.498748,0.345407263,0.000309937,-0.002362483,0,4955166.769,1535.787209,1.45189068,-0.054213781,3226.467012,0.005452651,1452.15359,24.99396706,1.88E-06,-82.04257569,9.295967294,0.445308472,0.000165907,-0.007724423,0,14850049.18,2463.729972,1.004959035,0.02843951,6027.466221,0.017324582,1422.237437,24.99396706,2.71E-06,-241.0571927,40.19262421,0.648854572,0.000130992,-0.018112964,0,24747334.99,3241.704013,0.728048339,0.056497968,7634.051379,0.004302983,1372.831409,24.99396706,3.19E-06,-387.8054828,78.91332033,0.860933603,0.000110522,-0.028993741,0,34643227.26,3828.832401,0.579897983,0.098633157,9047.987384,0.00599699,1351.392871,24.99396706,3.14E-06,-534.4491581,108.8295935,1.061611586,0.000100231,-0.030980595,0,44539844.82,4464.285283,0.468789376,0.118072772,9976.926204,0.026102137,1363.071654,24.99396706,3.08E-06,-693.0872817,137.2432198,1.314795643,9.01E-05,-0.02432468,0,54436257.33,4907.205379,0.403917277,0.127742887,11093.12799,0.016287534,1308.525143,24.99396706,2.96E-06,-813.2077159,160.9214824,1.595901881,8.48E-05,-0.016984641,0,64333214.63,5455.889896,0.346756174,0.25668708,11791.5163,0.019002833,1286.186044,24.99396706,2.94E-06,-944.6564168,189.3708985
3708.560194,0.345165143,0.000309914,-0.002333295,0,4955166.637,1535.673823,1.452150116,-0.054216026,3226.705153,0.005791861,1454.482878,24.99782562,1.86E-06,-82.17417387,9.182580768,0.445486408,0.000165881,-0.006730176,0,14850047.58,2463.346194,1.004796359,0.028557029,6028.404622,0.017436934,1431.680599,24.99782562,2.68E-06,-242.6577286,39.80884646,0.648968898,0.000130986,-0.018585732,0,24747335.38,3241.557923,0.727998602,0.05646252,7634.395547,0.00359105,1371.472151,24.99782562,3.18E-06,-387.4215117,78.76723056,0.861120735,0.000110391,-0.029261063,0,34643227.56,3824.284779,0.579784214,0.098834127,9058.746814,0.005532781,1350.623911,24.99782562,3.01E-06,-534.1450497,104.2819719,1.063114802,9.98E-05,-0.03584127,0,44539857.94,4442.89526,0.468353868,0.118903796,10024.9624,0.024471783,1337.275253,24.99782562,2.60E-06,-679.9704674,115.8531973,1.314956414,9.04E-05,-0.022996457,0,54436252.68,4919.188489,0.403685843,0.127247092,11066.10426,0.017367647,1316.006821,24.99782562,3.18E-06,-817.8573462,172.9045924,1.59551814,8.51E-05,-0.012705427,0,64333201.09,5475.381018,0.347827711,0.255769331,11749.53869,0.018906606,1304.612697,24.99782562,3.25E-06,-958.1901162,208.8620202
3713.609137,0.345341553,0.000310046,-0.00233821,0,4955166.612,1536.327746,1.452084023,-0.05437186,3225.331721,0.00624848,1454.918728,24.9956398,1.99E-06,-82.19879822,9.836503712,0.444884052,0.000166074,-0.006959759,0,14850047.17,2466.203695,1.005046543,0.027929005,6021.419562,0.016166742,1434.079841,24.9956398,2.88E-06,-243.0643799,42.66634779,0.649036968,0.000131001,-0.01861341,0,24747335.72,3241.915041,0.728121025,0.056411645,7633.554678,0.003998988,1370.24444,24.9956398,3.20E-06,-387.0747006,79.12434782,0.861068507,0.000110518,-0.028921046,0,34643226.71,3828.688488,0.579648074,0.098601493,9048.327336,0.005670462,1352.783338,24.9956398,3.14E-06,-534.99906,108.6856807,1.061411852,0.00010024,-0.028964167,0,44539840.84,4464.659341,0.467602905,0.118276828,9976.089426,0.023525023,1370.896344,24.9956398,3.09E-06,-697.0659374,137.6172778,1.314913959,9.00E-05,-0.02099124,0,54436247.73,4901.586923,0.403415207,0.127964745,11105.84156,0.014836138,1323.972812,24.9956398,2.85E-06,-822.8079625,155.3030263,1.595997873,8.50E-05,-0.015791097,0,64333202.56,5466.488143,0.346752991,0.256434385,11768.65309,0.017714532,1302.613586,24.9956398,3.11E-06,-956.7218431,199.9691453
3718.640422,0.345192452,0.000309946,-0.002259981,0,4955166.596,1535.833164,1.451927957,-0.054149836,3226.370357,0.005674824,1455.214973,25.00525665,1.89E-06,-82.21553518,9.341922427,0.445471768,0.000166038,-0.007824267,0,14850048.69,2465.673514,1.005180111,0.028058353,6022.714931,0.016746841,1425.153516,25.00525665,2.84E-06,-241.5514433,42.13616654,0.648994281,0.000130933,-0.01865745,0,24747335.61,3240.241145,0.728329557,0.056437735,7637.498106,0.004259359,1370.657212,25.00525665,3.13E-06,-387.1913028,77.4504518,0.860851304,0.000110578,-0.02929903,0,34643228.25,3830.763611,0.579889785,0.098344598,9043.426264,0.005820712,1348.887847,25.00525665,3.20E-06,-533.4584706,110.7608036,1.062072679,0.00010035,-0.027964548,0,44539842.18,4469.570032,0.467133965,0.11867394,9965.129054,0.026665787,1368.255623,25.00525665,3.20E-06,-695.723198,142.527969,1.315366027,9.03E-05,-0.02299262,0,54436254.19,4914.089914,0.403551215,0.127391909,11077.58611,0.016691362,1313.584729,25.00525665,3.08E-06,-816.3520917,167.8060174,1.595962981,8.51E-05,-0.015046425,0,64333202.08,5474.7401,0.346854099,0.255711392,11750.91436,0.017879798,1303.273368,25.00525665,3.24E-06,-957.2064286,208.2211028
3723.696645,0.345136191,0.000310021,-0.002185672,0,4955166.545,1536.204243,1.452088588,-0.054380469,3225.590977,0.005520591,1456.110433,24.98693085,1.97E-06,-82.26612618,9.713000999,0.445557173,0.000165778,-0.0077854,0,14850048.18,2461.813512,1.004596729,0.02858763,6032.158043,0.016814652,1428.151974,24.98693085,2.58E-06,-242.0596566,38.27616496,0.649076056,0.000131104,-0.019024574,0,24747336.03,3244.469528,0.727998158,0.056226728,7627.544602,0.003881571,1369.14221,24.98693085,3.30E-06,-386.7633363,81.67883527,0.861395447,0.000110451,-0.029526375,0,34643227.93,3826.367213,0.579781416,0.098453117,9053.816845,0.005738689,1349.699129,24.98693085,3.07E-06,-533.7793167,106.3644055,1.06171157,0.000100057,-0.035603752,0,44539859.72,4456.53406,0.467686321,0.118395867,9994.282356,0.023598188,1333.760796,24.98693085,2.91E-06,-678.1834554,129.491997,1.314780007,9.02E-05,-0.021181943,0,54436249.79,4910.325212,0.403014242,0.12761861,11086.0783,0.017084424,1320.665925,24.98693085,3.01E-06,-820.7528347,164.0413152,1.595055987,8.53E-05,-0.01736374,0,64333205.76,5487.337335,0.347431834,0.255243873,11723.93856,0.017127855,1298.251559,24.98693085,3.43E-06,-953.5180939,220.8183372
3728.731808,0.345157496,0.000309998,-0.00231468,0,4955166.622,1536.089864,1.452085001,-0.054328481,3225.831208,0.005949036,1454.743618,25.00973129,1.94E-06,-82.18890498,9.598621949,0.445754181,0.000165743,-0.006925803,0,14850047.29,2461.292383,1.00530297,0.028441894,6033.434872,0.014331402,1433.371771,25.00973129,2.55E-06,-242.9443679,37.75503562,0.648988599,0.000130949,-0.018366926,0,24747335.25,3240.634478,0.72794167,0.056496537,7636.570993,0.004230289,1371.9105,25.00973129,3.15E-06,-387.5453391,77.84378514,0.861137561,0.000110559,-0.028675265,0,34643226.21,3830.10335,0.579536493,0.098350624,9044.984703,0.006499788,1354.039411,25.00973129,3.18E-06,-535.4958122,110.1005428,1.063288464,9.97E-05,-0.031349634,0,44539851.01,4440.470227,0.467396748,0.119461752,10030.43568,0.025552443,1350.906924,25.00973129,2.55E-06,-686.9018257,113.4281638,1.314662988,9.01E-05,-0.023931907,0,54436256.84,4903.749044,0.403383133,0.127579175,11100.94671,0.016521226,1309.319705,25.00973129,2.89E-06,-813.7015116,157.4651476,1.595534208,8.49E-05,-0.018218896,0,64333206.18,5462.427799,0.347060552,0.255762469,11777.40165,0.020305163,1297.683304,25.00973129,3.05E-06,-953.1007319,195.9088009
3733.771831,0.345199197,0.000310019,-0.002358268,0,4955166.649,1536.197291,1.452223869,-0.054404785,3225.605642,0.005327616,1454.260549,25.00670624,1.96E-06,-82.16161291,9.706049154,0.44576867,0.000165982,-0.007425648,0,14850048.7,2464.83736,1.004689718,0.028481368,6024.75804,0.021000437,1425.061331,25.00670624,2.78E-06,-241.5358188,41.30001259,0.649053757,0.000131037,-0.0182732,0,24747334.94,3242.807905,0.728078142,0.056276604,7631.452639,0.003893424,1373.009222,25.00670624,3.24E-06,-387.8557123,80.01721197,0.861425695,0.000110418,-0.029441124,0,34643229.53,3825.235785,0.579144665,0.098746274,9056.495201,0.005182187,1345.63688,25.00670624,3.04E-06,-532.1727776,105.2329782,1.061107579,1.00E-04,-0.030619314,0,44539846.69,4452.848913,0.467625844,0.118721784,10002.55063,0.024038666,1359.402802,25.00670624,2.83E-06,-691.2217635,125.8068499,1.314732808,9.05E-05,-0.022971468,0,54436253.78,4924.510705,0.403304163,0.127031608,11054.14467,0.014862179,1314.2388,25.00670624,3.28E-06,-816.7585765,178.2268084,1.595386519,8.51E-05,-0.013318797,0,64333194.84,5476.044318,0.345923666,0.25581584,11748.11435,0.019265748,1313.119778,25.00670624,3.26E-06,-964.4382554,209.5253208
3738.827184,0.345177776,0.000310028,-0.002447076,0,4955166.698,1536.239671,1.451999708,-0.05434099,3225.516689,0.005916861,1453.39399,25.00053406,1.97E-06,-82.11265481,9.748429423,0.446098317,0.000165681,-0.007896034,0,14850048.19,2460.375624,1.004795113,0.028694346,6035.683351,0.016379027,1428.086688,25.00053406,2.48E-06,-242.0485912,36.83827624,0.649273925,0.000131056,-0.018491011,0,24747335.67,3243.288484,0.727856726,0.056281336,7630.322061,0.004123346,1370.437495,25.00053406,3.25E-06,-387.129236,80.49779107,0.860894194,0.000110546,-0.028146327,0,34643226.04,3829.663578,0.579827741,0.098167687,9046.023322,0.00608554,1354.460893,25.00053406,3.17E-06,-535.6624999,109.660771,1.062010238,0.000100383,-0.034708752,0,44539848.13,4471.030339,0.467006674,0.118331943,9961.875621,0.027925335,1356.557428,25.00053406,3.23E-06,-689.7749632,143.988276,1.315218841,9.03E-05,-0.023276577,0,54436253.56,4915.046524,0.403612057,0.127251517,11075.42997,0.014434984,1314.600907,25.00053406,3.10E-06,-816.9836143,168.762628,1.595785009,8.46E-05,-0.017710646,0,64333215.13,5445.358913,0.34664227,0.256376985,11814.32044,0.017385393,1285.498702,25.00053406,2.78E-06,-944.1515888,178.8399151
3743.8782,0.344987317,0.000309884,-0.002329033,0,4955166.634,1535.526474,1.452065768,-0.054128239,3227.014784,0.005562892,1454.539969,24.9890728,1.83E-06,-82.1773994,9.035232139,0.446085581,0.000165928,-0.007966285,0,14850048.46,2464.036749,1.005323795,0.028244779,6026.715497,0.018332598,1426.466567,24.9890728,2.73E-06,-241.7739945,40.49940213,0.648910815,0.000131034,-0.018418144,0,24747335.28,3242.745074,0.727854658,0.056338905,7631.600608,0.004279518,1371.822115,24.9890728,3.23E-06,-387.5203715,79.95438117,0.861105223,0.000110456,-0.028774421,0,34643226.98,3826.566283,0.579576595,0.098551504,9053.345589,0.005585586,1352.094708,24.9890728,3.08E-06,-534.7267208,106.5634756,1.062203596,0.000100108,-0.033118875,0,44539853.5,4458.786504,0.468409789,0.11818092,9989.232151,0.026394104,1345.99033,24.9890728,2.96E-06,-684.4018627,131.7444415,1.315393581,9.04E-05,-0.020863305,0,54436249.66,4919.738056,0.402981517,0.127366956,11064.86749,0.016784473,1320.875319,24.9890728,3.19E-06,-820.8829665,173.4541599,1.594721685,8.51E-05,-0.014796152,0,64333204.63,5477.289866,0.348086207,0.254926738,11745.44459,0.020085581,1299.792537,24.9890728,3.28E-06,-954.6498858,210.7708685
3748.928137,0.34500336,0.000309916,-0.002007822,0,4955166.365,1535.683289,1.451881675,-0.054049802,3226.685086,0.005986667,1459.295764,24.98423195,1.86E-06,-82.44608836,9.192046833,0.446150561,0.000165771,-0.007423821,0,14850048.28,2461.705399,1.005191616,0.028576317,6032.423004,0.016053047,1427.573993,24.98423195,2.57E-06,-241.9616937,38.16805137,0.649032602,0.000130993,-0.018748728,0,24747335.72,3241.723005,0.727901447,0.056437785,7634.006879,0.004116292,1370.254183,24.98423195,3.19E-06,-387.0774527,78.9323121,0.861163018,0.000110488,-0.029331796,0,34643227.12,3827.669822,0.579685084,0.098462482,9050.735497,0.006131326,1351.727508,24.98423195,3.11E-06,-534.5815003,107.6670145,1.061721172,9.99E-05,-0.032127855,0,44539850.31,4450.091914,0.467676171,0.118621052,10008.7484,0.0221341,1352.265381,24.98423195,2.76E-06,-687.5925669,123.0498512,1.315040829,9.02E-05,-0.02573432,0,54436259.67,4912.151573,0.402673613,0.127620659,11081.95846,0.015779544,1304.763312,24.98423195,3.05E-06,-810.8698551,165.8676763,1.595134166,8.52E-05,-0.015548694,0,64333203.52,5484.136022,0.346824836,0.255700274,11730.78189,0.018123786,1301.304587,24.98423195,3.38E-06,-955.7604313,217.6170248
3753.968122,0.345105494,0.000310041,-0.002292502,0,4955166.608,1536.302872,1.452059798,-0.054379539,3225.383938,0.00609082,1454.99593,24.99254417,1.99E-06,-82.20315987,9.811630312,0.445952967,0.000165831,-0.006823022,0,14850047.29,2462.59195,1.00443438,0.028777326,6030.250887,0.017638792,1433.387365,24.99254417,2.63E-06,-242.947011,39.05460281,0.649040659,0.000131029,-0.018581421,0,24747335.31,3242.626331,0.728051472,0.056355148,7631.880082,0.004425732,1371.715779,24.99254417,3.23E-06,-387.4903331,79.83563803,0.861062589,0.000110633,-0.029373408,0,34643228.04,3832.681465,0.579843714,0.098129389,9038.900926,0.005123408,1349.402416,24.99254417,3.25E-06,-533.6619723,112.6786579,1.061129055,0.000100158,-0.030999937,0,44539845.56,4461.009978,0.468396973,0.117940032,9984.2515,0.02535106,1361.610435,24.99254417,3.01E-06,-692.3442889,133.967915,1.314366048,9.03E-05,-0.023676763,0,54436254.1,4917.208296,0.403150465,0.127327872,11070.56094,0.015515951,1313.734658,24.99254417,3.14E-06,-816.4452674,170.9243994,1.595496324,8.52E-05,-0.012216186,0,64333196.37,5479.350697,0.346668202,0.255760035,11741.02552,0.018690268,1311.047681,24.99254417,3.31E-06,-962.9163756,212.8316998
3759.011892,0.344901214,0.000309988,-0.002295081,0,4955166.56,1536.040693,1.452143459,-0.05429265,3225.934433,0.00588324,1455.845847,25.00747299,1.93E-06,-82.25117782,9.549450552,0.446237797,0.000165749,-0.006647879,0,14850046.84,2461.380318,1.004007164,0.029063738,6033.219139,0.016418038,1436.043089,25.00747299,2.55E-06,-243.3971338,37.84297039,0.649041827,0.000131004,-0.018967923,0,24747335.95,3242.00052,0.727866998,0.056400465,7633.353479,0.004358281,1369.438702,25.00747299,3.20E-06,-386.8470909,79.20982747,0.861036173,0.000110518,-0.02974897,0,34643228.66,3828.704786,0.579844474,0.098297987,9048.289328,0.00601413,1347.84886,25.00747299,3.14E-06,-533.0475716,108.7019793,1.061707399,0.000100457,-0.031099463,0,44539850.85,4474.359783,0.468675182,0.117420035,9954.463436,0.025286539,1351.204419,25.00747299,3.31E-06,-687.0530942,147.3177197,1.315171409,9.03E-05,-0.022199276,0,54436249.52,4917.781685,0.40356014,0.126973871,11069.26924,0.015175963,1321.102795,25.00747299,3.15E-06,-821.0243358,171.4977889,1.595817602,8.53E-05,-0.017125029,0,64333203.58,5486.831738,0.347269885,0.255521377,11725.01849,0.017109182,1301.228837,25.00747299,3.43E-06,-955.7047958,220.3127408
3764.049324,0.345202485,0.000310012,-0.002338106,0,4955166.536,1536.158651,1.452004261,-0.054263453,3225.686705,0.005856451,1456.269283,24.99784279,1.96E-06,-82.27510075,9.667408552,0.445596819,0.000165826,-0.008312564,0,14850049.18,2462.525107,1.004999601,0.028447089,6030.415339,0.015175878,1422.235828,24.99784279,2.63E-06,-241.0569199,38.98776001,0.648806513,0.000130999,-0.018711009,0,24747335.5,3241.88017,0.728126806,0.056260585,7633.636717,0.004088108,1371.030356,24.99784279,3.20E-06,-387.2967106,79.08947766,0.861061896,0.000110386,-0.029144906,0,34643226.37,3824.131685,0.579349379,0.098689204,9059.109156,0.005142797,1353.642201,24.99784279,3.01E-06,-535.3387235,104.1288783,1.061095148,9.99E-05,-0.028787693,0,44539840.14,4448.276315,0.46743197,0.119115343,10012.83126,0.025255351,1372.269232,24.99784279,2.72E-06,-697.7640164,121.2342519,1.314540311,9.02E-05,-0.022076269,0,54436251.66,4912.82623,0.403073913,0.127360603,11080.43499,0.016001919,1317.656823,24.99784279,3.06E-06,-818.8827713,166.5423339,1.595122931,8.50E-05,-0.020699091,0,64333211.56,5469.344016,0.347200161,0.255551894,11762.50961,0.019375019,1290.361337,24.99784279,3.15E-06,-947.7230162,202.8250185
3769.09734,0.345192131,0.000310046,-0.00226818,0,4955166.492,1536.330226,1.452219553,-0.054403945,3225.326437,0.006135621,1457.045287,24.9972744,1.99E-06,-82.31894277,9.838983678,0.445552076,0.000166023,-0.008112524,0,14850048.78,2465.445573,1.0054611,0.027766697,6023.271792,0.018848753,1424.631036,24.9972744,2.82E-06,-241.4628875,41.90822585,0.648947852,0.000130999,-0.018505408,0,24747334.96,3241.880239,0.727974951,0.056298605,7633.63639,0.004439292,1372.930442,24.9972744,3.20E-06,-387.8334583,79.08954621,0.8613235,0.00011053,-0.029749811,0,34643228.42,3829.111086,0.579336892,0.098425819,9047.329167,0.006373808,1348.456389,24.9972744,3.15E-06,-533.2878376,109.1082793,1.061743486,0.000100419,-0.033290756,0,44539849.86,4472.624976,0.469396964,0.116770479,9958.324272,0.02613305,1353.162683,24.9972744,3.27E-06,-688.0488218,145.5829133,1.315299996,9.03E-05,-0.023117293,0,54436252.04,4912.876326,0.402819788,0.127484809,11080.32208,0.01543861,1317.04389,24.9972744,3.06E-06,-818.5018525,166.5924296,1.596267768,8.48E-05,-0.014488768,0,64333196.35,5456.721789,0.345965725,0.256210637,11789.7153,0.017228764,1311.069434,24.9972744,2.96E-06,-962.9323529,190.2027911
3774.145304,0.345094509,0.000310012,-0.002355571,0,4955166.494,1536.161235,1.452154507,-0.054344684,3225.681251,0.005524358,1457.017438,24.99612045,1.96E-06,-82.31736936,9.669992677,0.446206101,0.000166043,-0.007854503,0,14850048.22,2465.749339,1.005059198,0.027949805,6022.529535,0.016507247,1427.906995,24.99612045,2.85E-06,-242.0181347,42.21199172,0.648734105,0.000131017,-0.018822312,0,24747335.63,3242.314061,0.728066904,0.05626917,7632.615213,0.004277995,1370.577609,24.99612045,3.22E-06,-387.168816,79.52336856,0.860983671,0.000110485,-0.02806389,0,34643226.08,3827.560844,0.579794325,0.098346021,9050.992913,0.006883578,1354.374048,24.99612045,3.11E-06,-535.6281546,107.5580372,1.060944725,0.000100203,-0.031337946,0,44539851.63,4463.005576,0.467515467,0.118580688,9979.78848,0.02966734,1349.674466,24.99612045,3.05E-06,-686.275152,135.9635129,1.315711352,9.03E-05,-0.022222906,0,54436249.97,4915.294882,0.403645141,0.127078332,11074.86962,0.016195059,1320.367388,24.99612045,3.11E-06,-820.5673032,169.0109857,1.596046001,8.47E-05,-0.019295403,0,64333218.85,5446.052308,0.345937576,0.256540859,11812.81692,0.018620857,1280.437454,24.99612045,2.79E-06,-940.4342881,179.5333107
3779.204621,0.344833435,0.00031002,-0.002319113,0,4955166.527,1536.201093,1.452001061,-0.054281826,3225.59758,0.005788585,1456.432702,25.00978279,1.96E-06,-82.28433345,9.709850839,0.44513806,0.000166004,-0.008089609,0,14850048.08,2465.169627,1.005781861,0.027523193,6023.945743,0.017472482,1428.719288,25.00978279,2.81E-06,-242.1558115,41.63227977,0.648925921,0.000131,-0.018177925,0,24747334.49,3241.903836,0.727903692,0.056351608,7633.580679,0.004447873,1374.6163,25.00978279,3.20E-06,-388.3096893,79.11314351,0.861067535,0.000110581,-0.028441676,0,34643226.35,3830.868188,0.579735565,0.098197108,9043.178895,0.005414585,1353.693515,25.00978279,3.20E-06,-535.3590171,110.8653807,1.061914751,0.000100066,-0.034141769,0,44539853.32,4456.938159,0.468023427,0.118078751,9993.374765,0.023692283,1346.346757,25.00978279,2.92E-06,-684.5830966,129.8960956,1.314630806,9.03E-05,-0.023104275,0,54436251.83,4914.625773,0.403895673,0.127099425,11076.3778,0.016539791,1317.379218,25.00978279,3.09E-06,-818.7102485,168.3418767,1.595166422,8.50E-05,-0.011089067,0,64333194.11,5469.739952,0.34748838,0.255232718,11761.65497,0.018180701,1314.113066,25.00978279,3.16E-06,-965.1677889,203.2209541
3784.247789,0.345065108,0.000310024,-0.002263578,0,4955166.435,1536.220001,1.452127078,-0.054321449,3225.557817,0.00596774,1458.062559,24.99827385,1.97E-06,-82.37641576,9.728759432,0.445553467,0.000165769,-0.006948167,0,14850047.29,2461.670993,1.004729222,0.02876563,6032.506916,0.015886512,1433.37937,24.99827385,2.57E-06,-242.9456559,38.1336461,0.648930831,0.000131103,-0.018338185,0,24747334.95,3244.455877,0.727851694,0.056187447,7627.576363,0.00433969,1372.962818,24.99827385,3.30E-06,-387.8426038,81.66518392,0.861316107,0.000110489,-0.02839148,0,34643225.45,3827.702506,0.57989882,0.098367815,9050.657777,0.005775351,1355.953994,24.99827385,3.11E-06,-536.2529919,107.6996986,1.063574854,0.000100204,-0.033189975,0,44539848.94,4463.088329,0.468070678,0.118084691,9979.602835,0.02327089,1354.976778,24.99827385,3.06E-06,-688.9712428,136.0462657,1.314400195,9.03E-05,-0.022951062,0,54436253.31,4916.807201,0.403261329,0.127133723,11071.46387,0.014595773,1315.006181,24.99827385,3.13E-06,-817.2354799,170.5233047,1.594964532,8.54E-05,-0.015016965,0,64333199.52,5493.796551,0.347750967,0.255024848,11710.15325,0.020352933,1306.748424,24.99827385,3.53E-06,-959.7587293,227.2775529
3789.303396,0.344972892,0.000309969,-0.002337794,0,4955166.527,1535.947629,1.451948816,-0.054143268,3226.129872,0.006106674,1456.431341,25.00502205,1.91E-06,-82.28425656,9.456386795,0.445021142,0.000166007,-0.007989672,0,14850048.43,2465.20644,1.005902692,0.027401093,6023.855931,0.017301453,1426.655574,25.00502205,2.81E-06,-241.8060295,41.66909229,0.648922977,0.000130995,-0.018425399,0,24747334.86,3241.779966,0.72811421,0.056304545,7633.872478,0.004334606,1373.299118,25.00502205,3.19E-06,-387.9376039,78.98927281,0.860929181,0.000110588,-0.02898187,0,34643227.08,3831.139823,0.579751792,0.098259265,9042.537908,0.005398631,1351.842502,25.00502205,3.21E-06,-534.6269783,111.1370157,1.061825515,0.000100343,-0.031942929,0,44539849.26,4469.259853,0.468776926,0.117558379,9965.822246,0.025181489,1354.331539,25.00502205,3.19E-06,-688.6431553,142.2177898,1.314480847,9.00E-05,-0.022060809,0,54436249.93,4898.380861,0.403195207,0.127989838,11113.11094,0.016717243,1320.442306,25.00502205,2.80E-06,-820.6138624,152.0969642,1.59526367,8.52E-05,-0.014281844,0,64333201.44,5479.705004,0.347436621,0.255897277,11740.2673,0.016685351,1304.134301,25.00502205,3.31E-06,-957.8387524,213.186006
3794.352382,0.344926496,0.000309966,-0.002295449,0,4955166.485,1535.933075,1.452167255,-0.05426376,3226.160414,0.00563575,1457.179276,24.99077606,1.91E-06,-82.32651278,9.441832762,0.445735318,0.000165791,-0.007462686,0,14850047.94,2461.996969,1.004528145,0.028681904,6031.708457,0.014405501,1429.582802,24.99077606,2.59E-06,-242.3021699,38.45962131,0.649118431,0.000131094,-0.018633646,0,24747335,3244.223139,0.728148423,0.05610848,7628.12357,0.004290271,1372.816672,24.99077606,3.29E-06,-387.8013199,81.43244651,0.860957521,0.00011069,-0.029995061,0,34643228.66,3834.665796,0.580190617,0.097914296,9034.223711,0.005861707,1347.852819,24.99077606,3.31E-06,-533.0491375,114.6629886,1.06283879,0.000100029,-0.033217285,0,44539849.06,4455.259456,0.468791177,0.118201956,9997.139225,0.022939767,1354.722444,24.99077606,2.88E-06,-688.8419206,128.217393,1.314635361,9.03E-05,-0.022282075,0,54436251.65,4915.036014,0.403023246,0.127717647,11075.45326,0.015737568,1317.673125,24.99077606,3.10E-06,-818.8929026,168.7521182,1.595719539,8.52E-05,-0.016690485,0,64333204.87,5481.180967,0.347139059,0.255802191,11737.10652,0.016593874,1299.467611,24.99077606,3.34E-06,-954.4112401,214.6619691
